tender_id,department,estimated_cost,participating_bidders,bid_amounts,winning_bidder,winning_bid,tender_date,location,winning_bidder_normalized,bidders_normalized,bid_deviation,bid_deviation_zscore,bid_above_estimate,win_margin,bid_variance,bid_coefficient_variation,complementary_bid_score,dept_hhi,temporal_anomaly_score,bidder_set_repetition,iso_forest_score,lof_score,statistical_score,anomaly_score,is_anomaly,bid_gap_anomaly,price_anomaly_score
T00409,Health,3182218,"Crown Solutions LTD,Global Solutions PVT LTD,Tech Infrastructure LTD,Prime Engineering Inc,Global Projects Ltd,Elite Infrastructure Corp","3141325,3505971,3490034,2715936,2034627,3454683",Global Projects Ltd,2034627.2493755168,2024-05-29 15:29:58.932842,Central,global projects,"['crown solutions', 'global solutions', 'tech infrastructure', 'prime engineering', 'global projects', 'elite infrastructure']",-0.3606260635269121,-1.5787486526053003,0,318221.80000000005,285987837673.3333,0.1749301647816213,0.10797570759330781,0.05903319224771664,1.0,0.5,0.34796988760837294,0.082311419996672,0.2697184744144541,0.23542657064579792,False,0.0011894834346867222,0.4727171404829462
T00410,Transport,377814,"Crown Engineering Ltd,Global Services Ltd,Tech Infrastructure LTD,Elite Solutions PVT LTD,Best Projects Ltd,Global Constructions Inc","410589,380592,378291,370751,377445,376419",Elite Solutions PVT LTD,370751.2820156493,2024-09-30 15:29:58.932842,Central,elite solutions,"['crown engineering', 'global services', 'tech infrastructure', 'elite solutions', 'best projects', 'global constructions']",-0.018693637568620244,0.8342577765941902,0,37781.4,168463287.47222224,0.033946421722401,0.028667415783688425,0.07317073170731707,0.6628676515526212,0.5,0.618324641978942,0.2218658505075662,0.11356658767916204,0.35337455138901547,False,0.0,0.3041398697789002
T00411,Energy,987198,"Crown Solutions Corp,Prime Solutions Ltd,Crown Solutions LTD","811116,921829,1021434",Crown Solutions Corp,811116.6028109674,2025-07-23 15:29:58.932842,North,crown solutions,"['crown solutions', 'prime solutions', 'crown solutions']",-0.17836482366154777,-0.2925367867478044,0,98719.8,7379131724.222222,0.09356214883293684,0.0126721223633185,0.05463728191000919,0.7666864893256929,0.5,0.1428817506728636,0.08730109859779629,0.06791551114850782,0.10468696256550108,False,0.8836899969178049,0.03885609584634932
T00412,Transport,117979,"Global Infrastructure Inc,Global Engineering Corp,Crown Services Corp,Global Constructions LTD","113203,104920,123389,136105",Global Engineering Corp,104920.23435111227,2024-05-15 15:29:58.932842,North,global engineering,"['global infrastructure', 'global engineering', 'crown services', 'global constructions']",-0.11068720406926424,0.18506205674128107,0,11797.900000000001,135760570.6875,0.09758139949390933,0.009035588542435432,0.07317073170731707,0.8710322240687359,0.5,0.3747367979160476,0.04705573855722436,0.05610144676114615,0.18038958935173408,False,0.8913005891919397,0.10717989222096876
T00413,Education,23096,"Best Projects Corp,Global Services Inc,Best Services Inc,Prime Engineering Inc,Prime Projects Inc,United Constructions Inc,Crown Constructions Ltd","25147,29344,17554,20040,21800,19745,32676",Best Services Inc,17554.752358525424,2025-05-08 15:29:58.932842,Central,best services,"['best projects', 'global services', 'best services', 'prime engineering', 'prime projects', 'united constructions', 'crown constructions']",-0.23992239528379702,-0.7269466432394902,0,2309.6,26416359.14285714,0.21633490747766607,0.04487244522400697,0.04711111111111112,1.0,0.5,0.3788884802748493,0.08394803524573875,0.16784096681605662,0.22289744614996246,False,0.5481582015873585,0.2593151453365886
T00414,Health,138303,"Global Services Ltd,Global Infrastructure Corp","135983,135915",Global Infrastructure Corp,135915.07105047526,2024-11-27 15:29:58.932842,North,global infrastructure,"['global services', 'global infrastructure']",-0.0172659230061874,0.8443331135808977,0,13830.300000000001,1156.0,0.00025009378516943853,0.0,0.05903319224771664,0.8050239874851736,0.5,0.08611234616063256,0.015977259568240237,0.09389815499293401,0.0635115180613706,False,1.0,0.3443364020090622
T00415,Water Supply,82666,"United Projects Corp,Prime Engineering PVT LTD,United Constructions Inc,Global Services Ltd,Best Projects Inc,Prime Solutions Ltd","77972,82901,60312,88722,78541,108732",United Constructions Inc,60312.41990922277,2024-12-22 15:29:58.932842,Northeast,united constructions,"['united projects', 'prime engineering', 'united constructions', 'global services', 'best projects', 'prime solutions']",-0.2704083914883656,-0.9420853643947289,0,8266.6,209113941.88888893,0.17451352653534444,0.09676691778889972,0.056640625,0.8997384110705579,0.5,0.08258063259126684,0.038652847392266286,0.19510296637416236,0.09533649121734053,False,0.16044100140973505,0.3291417214674497
T00416,Transport,4267548,"Tech Solutions PVT LTD,Best Projects Inc,Elite Infrastructure Corp","6353529,4577842,5908048",Best Projects Inc,4577842.99045486,2025-09-04 15:29:58.932842,Central,best projects,"['tech solutions', 'best projects', 'elite infrastructure']",0.07271036915222981,1.479292991531389,1,426754.80000000005,568996182862.8889,0.13438439113137368,0.09094444964715216,0.07317073170731707,1.0,0.5,0.7590007997964124,0.44545191549076246,0.2394755015407741,0.5193773657255254,False,0.41206052594457965,0.5184566728245087
T00417,Transport,235257,"Crown Engineering Inc,Royal Infrastructure LTD,Global Infrastructure Inc,Global Services Ltd,Prime Projects Inc,Prime Solutions Ltd,Best Services Inc,Elite Infrastructure Corp","242512,302366,224584,296961,272360,225427,268168,214010",Elite Infrastructure Corp,214010.5952339699,2024-05-23 15:29:58.932842,South,elite infrastructure,"['crown engineering', 'royal infrastructure', 'global infrastructure', 'global services', 'prime projects', 'prime solutions', 'best services', 'elite infrastructure']",-0.09031146688952969,0.3288529963592038,0,23525.7,1013719264.0,0.12446890139862413,0.03545370289256483,0.07317073170731707,0.847985600196124,0.5,0.31304472360420926,0.03409537517731048,0.08984675658141895,0.15961295989909713,False,0.2730617440218559,0.06673100594142871
T00418,Energy,16982128,"Global Constructions Inc,Best Projects Ltd,Global Solutions PVT LTD,Best Projects Inc,Prime Engineering PVT LTD,Tech Services LTD,Best Projects PVT LTD,Tech Projects LTD","9967153,16232739,16693841,22958499,14786743,22059952,13415331,22231171",Global Constructions Inc,9967153.460499842,2026-02-17 15:29:58.932842,Northeast,global constructions,"['global constructions', 'best projects', 'global solutions', 'best projects', 'prime engineering', 'tech services', 'best projects', 'tech projects']",-0.41307982954198424,-1.9489132378310774,0,1698212.8,19459507880713.984,0.25508862867568843,0.11535116795144965,0.05463728191000919,1.0,0.5,0.6383122370129791,0.40331763409992766,0.3400258475236102,0.4814925286210689,False,0.022254186411791,0.6964256106752855
T00419,PWD,245449,"Global Projects Ltd,Best Projects Corp,Tech Services LTD,Crown Constructions Ltd,Global Engineering Corp,Royal Services Inc,Elite Services Inc","249080,229479,317209,305099,268215,194944,212742",Royal Services Inc,194944.61828463868,2025-11-17 15:29:58.932842,East,royal services,"['global projects', 'best projects', 'tech services', 'crown constructions', 'global engineering', 'royal services', 'elite services']",-0.20576324089876644,-0.4858865597563551,0,24544.9,1803379202.2857144,0.16730574129591966,0.02649501011110594,0.05197378448407254,1.0,0.5,0.0685440197965461,0.0318274800388494,0.11858764599749244,0.06820413743158885,False,0.6614424308191778,0.14230989467975214
T00420,Education,106883,"Global Solutions PVT LTD,Global Solutions Corp,Elite Services Inc,Best Services Ltd,Global Engineering Corp,Tech Solutions PVT LTD","100100,99886,144164,97177,90345,102185",Global Engineering Corp,90345.44413311008,2025-07-25 15:29:58.932842,Central,global engineering,"['global solutions', 'global solutions', 'elite services', 'best services', 'global engineering', 'tech solutions']",-0.15472578302339865,-0.12571681674905502,0,10688.300000000001,310899177.1388889,0.16690515324616784,0.1386976567284499,0.04711111111111112,0.8710322240687359,0.5,0.5319602453084314,0.046037674919978885,0.11583613851921203,0.2578563189751682,False,0.0,0.04066941674377131
T00421,Housing,91432,"Prime Engineering PVT LTD,Tech Solutions PVT LTD,United Solutions PVT LTD,Best Services Inc","95391,93805,93987,95190",Tech Solutions PVT LTD,93805.5479931745,2024-07-02 15:29:58.932842,North,tech solutions,"['prime engineering', 'tech solutions', 'united solutions', 'best services']",0.02595970768630793,1.1493750366300932,1,9143.2,495348.1875,0.007440380434716813,0.005050910222422091,0.06461538461538462,0.7780166266823162,0.5,0.28095570878256976,0.835905340678549,0.13187210095572333,0.4379171779894509,False,0.09575216055208624,0.3805083880754111
T00422,Water Supply,838103,"Best Services Inc,Crown Solutions Corp,Best Projects PVT LTD,Global Infrastructure Corp,Best Services Ltd,Best Projects Ltd,Elite Infrastructure PVT LTD","572074,1090947,850374,771890,823278,831828,592825",Best Services Inc,1126404.960815027,2024-11-28 15:29:58.932842,Central,best services,"['best services', 'crown solutions', 'best projects', 'global infrastructure', 'best services', 'best projects', 'elite infrastructure']",0.3439934719420249,3.393729358104033,1,83810.3,26252477175.959187,0.2049772020603928,0.11001462619826201,0.056640625,1.0,0.5,0.9298708928226218,1.0,0.4383306094195516,0.8315310094839365,False,0.0,1.0
T00423,Health,4707985,"Global Solutions Corp,Prime Constructions LTD,Global Constructions LTD","5694893,3838292,5175595",Prime Constructions LTD,3838292.137529119,2025-10-05 15:29:58.932842,East,prime constructions,"['global solutions', 'prime constructions', 'global constructions']",-0.18472719485531094,-0.3374358411515445,0,470798.5,611668555534.8889,0.15951542303667737,0.1013069420062702,0.05903319224771664,0.5975207837405138,0.5,0.401536700626983,0.3010580451846402,0.1244336595867097,0.2970934109620947,False,0.4471826395582651,0.07285622909417723
T00424,Water Supply,334670,"Global Infrastructure Corp,Crown Constructions Ltd,United Projects PVT LTD","328102,296658,364890",Crown Constructions Ltd,296658.2611743548,2026-01-23 15:29:58.932842,North,crown constructions,"['global infrastructure', 'crown constructions', 'united projects']",-0.11357976163278806,0.16464936853819162,0,33467.0,777520878.2222222,0.08452703894893575,0.002763406538118324,0.056640625,0.6787246449815806,0.5,0.2403864020031257,0.06344294467147411,0.04739118944437265,0.13020738879735938,False,0.9718979293529694,0.08471903737752348
T00425,Health,1011990,"Best Services Ltd,Crown Services Corp,Crown Engineering Inc,Best Projects Corp,United Projects PVT LTD","989837,845852,1197595,939955,565820",United Projects PVT LTD,565820.1799811651,2024-03-16 15:29:58.932842,North,united projects,"['best services', 'crown services', 'crown engineering', 'best projects', 'united projects']",-0.4408836253508779,-2.1451237547336004,0,101199.0,42506605965.36,0.22710797819297035,0.13949970814254528,0.05903319224771664,0.9308354915638678,0.5,0.7743582407303954,0.7608563220097183,0.3605496459711275,0.6661804204883415,False,0.21847699500139506,0.6483119880205173
T00426,Housing,284967,"Elite Solutions PVT LTD,United Projects Corp,Crown Projects Corp,Global Infrastructure Inc,Global Constructions Inc,Elite Infrastructure PVT LTD,Royal Services Inc","222491,291271,371705,303387,252414,312171,259967",Elite Solutions PVT LTD,222491.31262150969,2025-09-21 15:29:58.932842,Northeast,elite solutions,"['elite solutions', 'united projects', 'crown projects', 'global infrastructure', 'global constructions', 'elite infrastructure', 'royal services']",-0.21923832366024948,-0.5809797971009173,0,28496.7,2025843397.1020412,0.1564838838880894,0.05640191147004339,0.06461538461538462,0.6628676515526212,0.5,0.2609867543589004,0.03366005182757643,0.13551524257503508,0.15005453052697068,False,0.3238977394279948,0.21917403282018397
T00427,Housing,176391,"Best Services Ltd,Tech Services LTD,Global Infrastructure Corp,Royal Services Inc,Best Projects Ltd,Best Projects Corp","163157,182055,173015,162310,145992,199208",Best Projects Ltd,145992.3042530573,2024-12-06 15:29:58.932842,North,best projects,"['best services', 'tech services', 'global infrastructure', 'royal services', 'best projects', 'best projects']",-0.17233699988629075,-0.2499986230067882,0,17639.100000000002,280730299.8055555,0.09800762691041233,0.034631119148804936,0.06461538461538462,1.0,0.5,0.1761728480454956,0.0728321878865164,0.07199054013160444,0.11395804001138009,False,0.4307409655646469,0.06906721406587307
T00428,Housing,69332,"Global Services Ltd,Best Services Inc","80972,56739",Best Services Inc,56739.07667255711,2024-10-18 15:29:58.932842,Central,best services,"['global services', 'best services']",-0.18163219476494102,-0.3155945223719486,0,6933.200000000001,146809572.25,0.1759699660884025,0.0,0.06461538461538462,1.0,0.5,0.4287980310032735,0.0765801598065888,0.09372271340412847,0.22175294668464762,False,1.0,0.1071007898357367
T00429,Housing,161734,"Elite Infrastructure Corp,Global Infrastructure Inc,Best Projects Inc,Global Infrastructure PVT LTD,Best Projects PVT LTD,Crown Constructions Ltd,Best Services Ltd,Crown Engineering Ltd","196569,179303,196691,179537,129699,151380,138367,211044",Best Projects PVT LTD,198611.3345024102,2025-06-23 15:29:58.932842,East,best projects,"['elite infrastructure', 'global infrastructure', 'best projects', 'global infrastructure', 'best projects', 'crown constructions', 'best services', 'crown engineering']",0.22801225779619747,2.5752535595134023,1,16173.400000000001,773520566.6875,0.16092833140406684,0.05426516585448179,0.06461538461538462,1.0,0.5,0.7510352136986548,0.6069660925730602,0.35787045014322755,0.6023198304158399,False,0.20829218464038346,0.774321301325329
T00430,Transport,83048,"Tech Projects LTD,Global Constructions Inc,Best Projects PVT LTD,Best Services Ltd","91229,81905,84670,84633",Global Constructions Inc,81905.92891322482,2024-12-27 15:29:58.932842,Northwest,global constructions,"['tech projects', 'global constructions', 'best projects', 'best services']",-0.013751939682775946,0.8691311839239716,0,8304.800000000001,11784578.1875,0.04009925728774231,0.030430959445215636,0.07317073170731707,1.0,0.5,0.3351200300706142,0.0,0.12008020379142727,0.1640680629761025,False,0.14866016671908955,0.3060992194720107
T00431,Energy,1910565,"Crown Engineering Ltd,Royal Infrastructure LTD,Global Constructions Inc,Crown Engineering Inc,Crown Constructions Ltd,United Projects Corp,Prime Engineering Inc,Crown Projects Corp","2358338,1998003,1806416,1326046,1468982,2720267,1323374,1633134",Prime Engineering Inc,1323374.100967283,2025-10-30 15:29:58.932842,Northwest,prime engineering,"['crown engineering', 'royal infrastructure', 'global constructions', 'crown engineering', 'crown constructions', 'united projects', 'prime engineering', 'crown projects']",-0.3073388756900273,-1.2027026356649588,0,191056.5,222527955458.75,0.257871060502873,0.04637377275486611,0.05463728191000919,0.6760870402302376,0.5,0.3110669213125228,0.12939718385870305,0.23504857060424178,0.2284779255266156,False,0.5306920843306766,0.4399586249876163
T00432,Education,2783647,"United Constructions Inc,Crown Constructions Ltd,Royal Solutions Inc,Elite Infrastructure PVT LTD,Global Projects Ltd,Crown Services Corp,Elite Infrastructure Corp,Prime Constructions LTD","2902883,3351375,3102870,3734740,2953076,3178633,2408279,3129986",Elite Infrastructure Corp,2408279.5961019746,2025-09-09 15:29:58.932842,Northeast,elite infrastructure,"['united constructions', 'crown constructions', 'royal solutions', 'elite infrastructure', 'global projects', 'crown services', 'elite infrastructure', 'prime constructions']",-0.13484734375372504,0.014564707080524516,0,278364.7,126489064399.4375,0.11490357178871391,0.061713817797026324,0.04711111111111112,0.847985600196124,0.5,0.2079855260024078,0.056801207046104515,0.060490763981971694,0.11819732386259263,False,0.012066257973720962,0.032674071252167855
T00433,Transport,276004,"Crown Solutions Corp,Best Projects Ltd,Crown Engineering Inc,Elite Infrastructure PVT LTD,Tech Solutions PVT LTD","255356,281293,277923,279833,274064",Best Services Inc,255356.42760429767,2024-09-30 15:29:58.932842,South,best services,"['crown solutions', 'best projects', 'crown engineering', 'elite infrastructure', 'tech solutions']",-0.07480896072412838,0.4382536972169253,0,27600.4,89947141.36,0.03465203331749912,0.027461513415706996,0.07317073170731707,1.0,0.5,0.3496470660664502,0.038425646017681746,0.0693993708240604,0.1706576452387838,False,0.0,0.10214675872304095
T00434,PWD,1933415,"United Solutions PVT LTD,United Projects Corp,United Constructions Inc,Best Services Ltd,Best Projects PVT LTD,Best Projects Inc,Prime Projects Inc,Prime Constructions LTD","2710074,1370531,2786605,2323050,1658835,2236852,1571192,2188056",United Projects Corp,1370531.6733931147,2024-06-07 15:29:58.932842,South,united projects,"['united solutions', 'united projects', 'united constructions', 'best services', 'best projects', 'best projects', 'prime projects', 'prime constructions']",-0.2911342503326421,-1.0883471016422537,0,193341.5,240748062448.48438,0.23302115177048663,0.0904205064046739,0.05197378448407254,0.9308354915638678,0.5,0.27660422447519983,0.0,0.22874134179641503,0.1678270252391837,False,0.09487724414176746,0.3848250265781847
T00435,Health,69421,"Global Services Ltd,Best Services Inc,Prime Projects Inc,Global Constructions LTD,Best Projects Ltd,Prime Engineering PVT LTD,Global Engineering Corp,Global Constructions Inc","86036,74089,65559,45477,66578,77237,65159,69108",Global Constructions LTD,45477.42988479285,2025-08-03 15:29:58.932842,Northeast,global constructions,"['global services', 'best services', 'prime projects', 'global constructions', 'best projects', 'prime engineering', 'global engineering', 'global constructions']",-0.34490384919847233,-1.4677974781167915,0,6942.1,121103036.734375,0.16028872453616752,0.12579089938251953,0.05903319224771664,1.0,0.5,0.4207200997579236,0.07902943176594651,0.25844848331920584,0.2605604618510522,False,0.0,0.5023603144622322
T00436,Education,378487,"Global Services Ltd,United Constructions Inc,Global Infrastructure Inc,Global Projects PVT LTD","388431,377372,379215,373561",Global Projects PVT LTD,373561.3275779337,2024-12-27 15:29:58.932842,Northwest,global projects,"['global services', 'united constructions', 'global infrastructure', 'global projects']",-0.013014112564146913,0.8743380068098091,0,37848.700000000004,29890070.1875,0.014400781762747101,0.008087446946081779,0.04711111111111112,1.0,0.5,0.2100351165836971,0.0073199747129405295,0.10464474365958842,0.11273722369790513,False,0.3759361488279491,0.3166976169180452
T00437,Health,308600,"Global Engineering Corp,Prime Projects Inc,Prime Constructions LTD","320213,372273,309372",Best Services Inc,309372.4232225061,2024-12-07 15:29:58.932842,North,best services,"['global engineering', 'prime projects', 'prime constructions']",0.0025029916477839528,0.9838417256250434,1,30860.0,753811853.5555555,0.08221414894243857,0.05803426219747653,0.05903319224771664,1.0,0.5,0.1713182012661874,1.0,0.1560652176716432,0.45754358492438574,False,0.35463754925525803,0.390660201027096
T00438,PWD,36946000,"Best Projects PVT LTD,Global Infrastructure Inc,United Projects Corp,Tech Services LTD,Royal Infrastructure LTD","33915518,37095131,36710962,37562655,36807955",Best Projects PVT LTD,45039967.87539245,2024-08-10 15:29:58.932842,South,best projects,"['best projects', 'global infrastructure', 'united projects', 'tech services', 'royal infrastructure']",0.21907562051081178,2.512187989862837,1,3694600.0,1653809653882.16,0.03531192330979372,0.03171870469067011,0.05197378448407254,1.0,0.5,0.8051720904706069,0.5334992793582805,0.3014755415404698,0.5841624693487584,False,0.0,0.7291723261434666
T00439,Housing,969294,"Elite Infrastructure Corp,Best Projects PVT LTD,Global Solutions Corp,Tech Services LTD,Best Projects Inc","837094,1093585,1028852,1101358,1197739",Elite Infrastructure Corp,1031732.6120353828,2025-03-05 15:29:58.932842,South,elite infrastructure,"['elite infrastructure', 'best projects', 'global solutions', 'tech services', 'best projects']",0.06441658777974771,1.420764035939984,1,96929.40000000001,14425084554.640003,0.11419753736117047,0.07460567910330211,0.06461538461538462,0.847985600196124,0.5,0.43462748279646674,0.34253685606962436,0.22079707614815572,0.34893816177999415,False,0.1535030923532822,0.36576586519706633
T00440,Housing,867866,"Elite Infrastructure PVT LTD,United Constructions Inc,Crown Solutions LTD,United Projects PVT LTD","843289,850819,850342,849659",Elite Infrastructure PVT LTD,843289.7278276086,2024-08-12 15:29:58.932842,Northeast,elite infrastructure,"['elite infrastructure', 'united constructions', 'crown solutions', 'united projects']",-0.0283180492983841,0.7663386042135749,0,86786.6,9316389.1875,0.0035971456034259754,0.0032310999738994497,0.06461538461538462,0.847985600196124,0.5,0.1876399506964263,0.14632446496596588,0.08742481566061681,0.14812574693181277,False,0.0,0.26712823792379575
T00441,Housing,624369,"Crown Engineering Inc,Best Projects Inc,Elite Infrastructure PVT LTD,Global Constructions Inc","652937,619961,628491,625782",Best Projects Inc,619961.7144045262,2024-10-10 15:29:58.932842,Northwest,best projects,"['crown engineering', 'best projects', 'elite infrastructure', 'global constructions']",-0.007058783500580319,0.9163645776391509,0,62436.9,158525071.1875,0.019928487588213053,0.014980390925988829,0.06461538461538462,1.0,0.5,0.12003461579366968,0.2871111355088598,0.1134545792424174,0.17686638855617315,False,0.13086217223328478,0.27628391701642685
T00442,Energy,133904,"Royal Services Inc,Elite Infrastructure Corp","142782,136145",Elite Infrastructure Corp,136145.0041789956,2025-03-03 15:29:58.932842,Central,elite infrastructure,"['royal services', 'elite infrastructure']",0.016735901683262538,1.084282926325959,1,13390.400000000001,11012442.25,0.023794756334094586,0.0,0.05463728191000919,0.847985600196124,0.5,0.09849439804415543,0.9869901066848014,0.12840746614758256,0.41694616309423826,False,1.0,0.40430197993267764
T00443,Housing,283608,"Global Services Ltd,Global Projects PVT LTD","385531,248688",Global Projects PVT LTD,248688.7134830657,2024-11-25 15:29:58.932842,South,global projects,"['global services', 'global projects']",-0.12312518164838197,0.09728763821242502,0,28360.800000000003,4681501662.25,0.21576616279234775,0.0,0.06461538461538462,1.0,0.5,0.5483170057514305,0.18786956139096134,0.08273179184327425,0.30576409674822724,False,1.0,0.04343169139273635
T00444,Water Supply,283801,"Prime Constructions LTD,Best Projects PVT LTD,Global Engineering Corp","295841,282173,281013",Global Engineering Corp,281013.8622557837,2025-09-24 15:29:58.932842,Central,global engineering,"['prime constructions', 'best projects', 'global engineering']",-0.009820746735269807,0.8968734895276907,0,28380.100000000002,45336600.888888896,0.02351467162275544,0.021587827213374624,0.056640625,0.8710322240687359,0.5,0.0701487888206915,0.04549602236992557,0.1146867762262312,0.07265481741430835,False,0.1570558899516139,0.2988248371728642
T00445,PWD,757249,"Crown Projects Corp,Global Engineering Corp,Crown Engineering Ltd,Global Services Ltd,Best Services Ltd,Prime Solutions Ltd,Best Projects Inc,Prime Projects Inc","763352,767885,771110,759240,757687,744680,758729,753613",Prime Solutions Ltd,744680.3745142136,2024-07-06 15:29:58.932842,North,prime solutions,"['crown projects', 'global engineering', 'crown engineering', 'global services', 'best services', 'prime solutions', 'best projects', 'prime projects']",-0.016597744580430417,0.8490484278207956,0,75724.90000000001,59770682.0,0.01017876694419058,0.003419190984355138,0.05197378448407254,0.5420496496745608,0.5,0.48045745618095836,0.32837051112000426,0.09887136684515918,0.33183050307567463,False,0.31283090774343714,0.30962282574114564
T00446,Education,48056,"Prime Engineering Inc,Best Services Inc","46786,46861",Prime Engineering Inc,46786.0744673899,2025-10-25 15:29:58.932842,Northwest,prime engineering,"['prime engineering', 'best services']",-0.026425951652449174,0.7796910780876705,0,4805.6,1406.25,0.0008008799000501885,0.0,0.04711111111111112,0.6760870402302376,0.5,0.35098211824149167,0.18234771314047565,0.08689930197642455,0.2259393723898693,False,1.0,0.2788852069755917
T00447,Water Supply,4768265,"Global Engineering Corp,Best Projects Inc,Royal Solutions Inc,Tech Services LTD,United Projects PVT LTD,Best Projects PVT LTD,Best Projects Ltd,Elite Services Inc","5904852,4856024,4261380,5841055,4048876,3439967,6068877,5991568",Best Projects PVT LTD,3439967.2739044903,2024-09-22 15:29:58.932842,West,best projects,"['global engineering', 'best projects', 'royal solutions', 'tech services', 'united projects', 'best projects', 'best projects', 'elite services']",-0.2785704498587033,-0.9996847548822771,0,476826.5,941898058784.1094,0.19212114062428431,0.07123148989242015,0.056640625,1.0,0.5,0.07178108124517359,0.02843320331416607,0.1988602940480434,0.0883791271700384,False,0.11188736421715295,0.3434895899862037
T00448,Energy,152346,"Global Services Ltd,Crown Solutions Corp,Prime Engineering Inc,Crown Services Corp,Prime Engineering PVT LTD,Best Projects Corp,Elite Services Ltd","140658,215414,175340,187410,179486,152342,189203",Global Services Ltd,140658.4313838807,2025-10-12 15:29:58.932842,Northwest,global services,"['global services', 'crown solutions', 'prime engineering', 'crown services', 'prime engineering', 'best projects', 'elite services']",-0.07671726606618684,0.4247868461385065,0,15234.6,524358069.2653061,0.12928311887912755,0.05058582754017844,0.05463728191000919,0.6807563921392009,0.5,0.07975008847830566,0.14373547905404108,0.10715485393293606,0.10899616654347065,False,0.2748232548059918,0.15918067663741306
T00449,Health,1528670,"Global Projects PVT LTD,Crown Engineering Inc,United Projects PVT LTD,Tech Projects LTD","1383657,1515495,1525186,1535830",Global Projects PVT LTD,1383657.1978845038,2024-10-09 15:29:58.932842,East,global projects,"['global projects', 'crown engineering', 'united projects', 'tech projects']",-0.0948620710261183,0.2967395253786262,0,152867.0,3824316278.5,0.041502894936194544,0.040305234667368295,0.05903319224771664,1.0,0.5,0.10337606597134535,0.046051328435064154,0.06024043490992386,0.07252850006829156,False,0.0,0.12912315257258916
T00450,Transport,4331965,"Tech Infrastructure LTD,Crown Solutions Corp,United Projects Corp,Global Infrastructure PVT LTD,Global Services Inc,Best Projects Ltd,Best Projects Inc","4285513,3559288,5421610,6889712,4505268,3615418,3177927",Best Projects Inc,3177927.1501802863,2025-11-28 15:29:58.932842,South,best projects,"['tech infrastructure', 'crown solutions', 'united projects', 'global infrastructure', 'global services', 'best projects', 'best projects']",-0.2664005479775838,-0.9138021381647555,0,433196.5,1431589938439.6326,0.2662694334488417,0.077461067840491,0.07317073170731707,1.0,0.5,0.6818177864999594,0.10133173243110381,0.21611040467030596,0.3622208221184466,False,0.373543381699294,0.33554765125234026
T00451,Energy,736251,"Crown Engineering Ltd,Elite Solutions PVT LTD,United Solutions PVT LTD,Global Constructions Inc,Prime Solutions Ltd","735897,654398,591782,870024,883883",United Solutions PVT LTD,960935.9552309748,2024-12-15 15:29:58.932842,South,united solutions,"['crown engineering', 'elite solutions', 'united solutions', 'global constructions', 'prime solutions']",0.3051743973603769,3.119784363625747,1,73625.1,13332540230.16,0.15453307555569634,0.05394384238239934,0.05463728191000919,0.7850971188783237,0.5,0.7242114923387991,1.0,0.40282563931269855,0.7403910067636943,False,0.442546162096211,0.931407820109549
T00452,Housing,49205,"Elite Infrastructure PVT LTD,Elite Services Ltd,Global Services Inc,Royal Infrastructure LTD,Crown Solutions Corp","67624,55191,65099,37621,37443",Crown Solutions Corp,37443.39827070712,2025-09-11 15:29:58.932842,North,crown solutions,"['elite infrastructure', 'elite services', 'global services', 'royal infrastructure', 'crown solutions']",-0.23903265378097513,-0.72066776529857,0,4920.5,168552770.24,0.24684170273418457,0.15540649977052323,0.06461538461538462,0.7666864893256929,0.5,0.7552309156151406,0.10085183047034021,0.21415693031252148,0.39092973948880566,False,0.0,0.2202786947150495
T00453,Transport,399875,"Crown Services Corp,Tech Solutions PVT LTD,Best Projects Corp,Prime Engineering Inc","460525,380930,325667,511400",Best Projects Corp,325667.9020405126,2025-02-19 15:29:58.932842,Central,best projects,"['crown services', 'tech solutions', 'best projects', 'prime engineering']",-0.18557573731662996,-0.34342397874590447,0,39987.5,5105217323.25,0.17027075848198683,0.03480337938616534,0.07317073170731707,1.0,0.5,0.35211011611539333,0.09027503395043004,0.10651626581670677,0.19906937478298456,False,0.7517281255836632,0.0871519278855168
T00454,Transport,117630,"Tech Solutions PVT LTD,Best Projects Ltd","162916,134737",Best Projects Ltd,134737.7589490782,2025-01-24 15:29:58.932842,South,best projects,"['tech solutions', 'best projects']",0.1454370394378833,1.9925228277533544,1,11763.0,198514010.25,0.09467063997339184,0.0,0.07317073170731707,1.0,0.5,0.7229643309756255,0.2472973604853435,0.25294830529705886,0.43897688488438513,False,1.0,0.6053026878130888
T00455,Transport,407122,"Prime Projects Inc,Crown Projects Corp,Elite Services Inc,Prime Constructions LTD,Global Constructions Inc,Global Projects Ltd,Tech Solutions PVT LTD,Royal Infrastructure LTD","443534,413453,361532,393856,413570,265965,446190,334677",Global Projects Ltd,265965.36032031226,2025-06-30 15:29:58.932842,East,global projects,"['prime projects', 'crown projects', 'elite services', 'prime constructions', 'global constructions', 'global projects', 'tech solutions', 'royal infrastructure']",-0.346718280219904,-1.4806018610523475,0,40712.200000000004,3265081651.609375,0.14876678129068002,0.07402550637307262,0.07317073170731707,1.0,0.5,0.5734937779426001,0.11195977612504057,0.23877541378262282,0.32827728626645997,False,0.0,0.46145443540147524
